CO_ENTIDADE;NO_ENTIDADE;NO_MUNICIPIO;SG_UF;ANO;QT_MAT_BAS_BRANCA;QT_MAT_BAS_PRETA;QT_MAT_BAS_PARDA;QT_MAT_BAS_AMARELA;QT_MAT_BAS_INDIGENA;QT_MAT_BAS_TOTAL;QT_MAT_BAS_FEM;QT_MAT_BAS_MASC;QT_MAT_BAS_ND
29026890;ESCOLA MUNICIPAL DEPUTADO RAIMUNDO DA CUNHA LEITE;Juazeiro;BA;2019;27;9;139;0;0;175;91;104;20
29026911;ESCOLA MUNICIPAL DURVAL BARBOSA DA CUNHA;Juazeiro;BA;2019;4;4;15;0;0;23;12;11;0
29026989;ESCOLA MUNICIPAL PROFESSORA ATANILHA LUZ ARAUJO;Juazeiro;BA;2019;25;6;160;0;0;191;98;112;19
29027055;ESCOLA MUNICIPAL RAIMUNDO CLEMENTINO DE SOUZA;Juazeiro;BA;2019;21;2;54;0;0;77;77;119;119
29027098;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL SAO FRANCISCO DE ASSIS - PINHOES;Juazeiro;BA;2019;0;0;0;0;0;0;0;0;0
29341256;ESCOLA MUNICIPAL ANALIA BARBOSA DE SOUZA;Juazeiro;BA;2019;58;43;413;1;0;515;382;487;354
29341590;CENTRO EDUCACIONAL JORGE AMADO;Juazeiro;BA;2019;4;0;17;0;0;21;48;56;83
29341710;ESCOLA MUNICIPAL MANOEL NUNES AMORIM;Juazeiro;BA;2019;26;16;91;1;0;134;69;75;10
29341744;ESCOLA MUNICIPAL ELEOTERIO SOARES FONSECA;Juazeiro;BA;2019;3;0;9;0;0;12;35;29;52
29341779;ESCOLA MUNICIPAL RURAL DE MASSAROCA;Juazeiro;BA;2019;27;5;60;0;0;92;45;51;4
29341809;ESCOLA MUNICIPAL PROFESSORA IRACY NUNES DA SILVA;Juazeiro;BA;2019;85;40;219;2;4;350;242;273;165
29362237;ESCOLINHA PATOTA;Juazeiro;BA;2019;1;3;9;0;0;13;15;16;18
29362334;ESC ROSA DOS VENTOS;Juazeiro;BA;2019;0;2;5;0;0;7;5;5;3
29362415;ESCOLA MUNICIPAL CAIC MISAEL AGUILAR - LF;Juazeiro;BA;2019;66;50;667;0;1;784;426;436;78
29362504;ESCOLA MUNICIPAL PROFESSORA MARIA JOSE LIMA DA ROCHA;Juazeiro;BA;2019;24;12;353;0;0;389;245;270;126
29378885;ESCOLA RECANTO DO PEQUENO PRINCIPE;Juazeiro;BA;2019;271;1;188;1;0;461;296;276;111
29378893;ESCOLA MUNICIPAL DOM JOSE RODRIGUES;Juazeiro;BA;2019;17;19;157;1;0;194;169;173;148
29378907;ESCOLA FUNDAMENTAL CRISTAL DO SOL;Juazeiro;BA;2019;0;0;0;0;0;0;0;0;0
29378923;INTITUTO EDUCACIONAL NOVA VISAO;Juazeiro;BA;2019;0;0;0;0;0;0;0;0;0
29390648;COLEGIO ADVENTISTA DE JUAZEIRO;Juazeiro;BA;2019;210;13;397;2;0;622;328;321;27
29390656;ESCOLA PRISMA;Juazeiro;BA;2019;34;3;139;0;1;177;234;222;279
29390737;EE - COLEGIO MODELO LUIS EDUARDO MAGALHAES;Juazeiro;BA;2019;85;31;827;4;6;953;964;792;803
29401220;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ANA MARIA MORGADO CHAVES;Juazeiro;BA;2019;21;7;172;0;1;201;131;120;50
29401290;ESCOLA PIRULITO;Juazeiro;BA;2019;0;0;0;0;0;0;0;0;0
29401600;ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES;Juazeiro;BA;2019;66;48;522;2;1;639;415;467;243
29401610;ESCOLA MUNICIPAL EDUCANDARIO JOAO XXIII;Juazeiro;BA;2019;35;8;257;0;1;301;138;171;8
29402060;ESC NOVA GERACAO;Juazeiro;BA;2019;20;9;73;0;0;102;66;47;11
29402100;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL GENTIL DAMASIO NASCIMENTO;Juazeiro;BA;2019;46;27;236;2;0;311;172;187;48
29402110;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA HELOISA HELENA BENEVIDES FARIAS;Juazeiro;BA;2019;22;23;118;0;0;163;87;86;10
29402120;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ANNA HILDA LEITE FARIA;Juazeiro;BA;2019;19;1;56;0;0;76;30;47;1
29402140;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL AMELIA DUARTE;Juazeiro;BA;2019;10;7;90;0;0;107;142;163;198
29402150;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL NAILDE COSTA;Juazeiro;BA;2019;64;10;213;0;1;288;141;164;17
29402160;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MARIA VIANA TANURI - EX;Juazeiro;BA;2019;42;13;156;2;0;213;111;122;20
29402170;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL BOM JESUS DOS NAVEGANTES;Juazeiro;BA;2019;16;34;43;0;0;93;47;46;0
29402190;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DILMA CALMON OLIVEIRA;Juazeiro;BA;2019;11;30;75;0;2;118;73;64;19
29402200;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL NATALIA RODRIGUES;Juazeiro;BA;2019;0;0;0;0;0;0;0;0;0
29402210;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL JANDIRA BORGES DA CUNHA;Juazeiro;BA;2019;8;12;6;0;0;26;69;84;127
29403332;COLEGIO INTEGRADO DE JUAZEIRO;Juazeiro;BA;2019;58;8;132;1;0;199;165;158;124
29405106;ESCOLA MUNICIPAL PROFESSOR JOSE PEREIRA DA SILVA;Juazeiro;BA;2019;84;54;388;0;2;528;290;300;62
29405742;ESCOLA MODELO INFANTIL;Juazeiro;BA;2019;8;6;66;0;0;80;60;54;34
29408628;EE - COLEGIO ESTADUAL ARTUR OLIVEIRA DA SILVA;Juazeiro;BA;2019;18;29;579;1;0;627;332;362;67
29415160;ESCOLA MUNICIPAL PROFESSOR CARLOS DA COSTA SILVA;Juazeiro;BA;2019;21;7;83;0;0;111;63;70;22
29415870;CRECHE ANDRE LUIZ;Juazeiro;BA;2019;0;0;0;0;0;0;0;0;0
29424437;ESCOLINHA PARAISO INFANTIL;Juazeiro;BA;2019;6;3;58;0;1;68;42;35;9
29424445;ESCOLA MUNICIPAL RAIMUNDO MEDRADO PRIMO;Juazeiro;BA;2019;17;7;83;1;0;108;69;80;41
29426014;ESCOLINHA CAMINHANDO COM O SABER;Juazeiro;BA;2019;163;30;641;3;1;838;532;536;230
29429374;ESCOLA INFANTO JUVENIL RENASCER;Juazeiro;BA;2019;43;9;92;0;1;145;96;97;48
29429447;ESCOLA SEMENTE DO AMANHA;Juazeiro;BA;2019;0;0;0;0;0;0;0;0;0
29429536;ESCOLA MUNICIPAL ARGEMIRO JOSE DA CRUZ;Juazeiro;BA;2019;90;57;590;5;0;742;487;468;213
29429790;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ARCENIO JOSE DA SILVA;Juazeiro;BA;2019;0;0;3;0;0;3;6;10;13
29435986;CENTRO EDUCACIONAL PASSO A PASSO;Juazeiro;BA;2019;10;3;86;0;0;99;52;59;12
29441064;COLEGIO CASTRO ALVES;Juazeiro;BA;2019;24;4;27;0;0;55;34;44;23
29441072;ESCOLA MUNDO ENCANTADO;Juazeiro;BA;2019;29;14;186;3;0;232;179;177;124
29441102;CRECHE COMUNITARIA ANTONIO GUILHERMINO;Juazeiro;BA;2019;0;0;0;0;0;0;0;0;0
29441137;COLEGIO DINAMO;Juazeiro;BA;2019;68;6;189;1;1;265;230;226;191
29441170;EDUCANDARIO FLORES DO AMANHECER;Juazeiro;BA;2019;3;2;47;0;0;52;35;34;17
29441188;INSTITUICAO F BENEFICENTE PROFª CRISTINA;Juazeiro;BA;2019;0;0;0;0;0;0;0;0;0
29441226;CRECHE ESCOLA MARIA HOZANA NUNES;Juazeiro;BA;2019;0;0;0;0;0;0;0;0;0
29442702;ESCOLA INFANTIL TURMA DA MONICA;Juazeiro;BA;2019;6;0;93;0;0;99;68;65;34
29445116;ESCOLA TEREZA DAVILA;Juazeiro;BA;2019;0;0;0;0;0;0;0;0;0
29445256;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL NOSSO SENHOR DOS AFLITOS;Juazeiro;BA;2019;8;1;203;0;0;212;96;122;6
29447887;DELTA CENTRO EDUCACIONAL;Juazeiro;BA;2019;70;24;626;2;2;724;466;467;209
29448727;ESCOLA DE FORMACAO TECNICA DE SAUDE DOUTORA VAQUIRIA SATURNINO;Juazeiro;BA;2019;24;20;134;1;0;179;256;48;125
29450004;ESCOLA MUNICIPAL DE TEMPO INTEGRAL PROFESSORA IRACEMA PEREIRA DA PAIXAO;Juazeiro;BA;2019;23;15;112;0;0;150;77;73;0
29450209;ESCOLINHA NOSSO SENHOR DOS AFLITOS;Juazeiro;BA;2019;0;0;0;0;0;0;0;0;0
29456509;EE - CENTRO REGIONAL DE ENSINO MEDIO COM INTERMEDIACAO TECNOLOGICA - CEMIT SERTAO DO SAO FRANCISCO;Juazeiro;BA;2019;19;14;1034;1;1;1069;776;741;448
29457408;CENTRO EDUCACIONAL LAGO AZUL;Juazeiro;BA;2019;3;2;10;0;0;15;26;30;41
29460573;SENAI JUAZEIRO;Juazeiro;BA;2019;15;16;125;2;0;158;14;153;9
29461170;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MARIA JULIA RODRIGUES TANURI;Juazeiro;BA;2019;32;5;60;0;0;97;95;111;109
29461189;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL EDIVANIA SANTOS CARDOSO;Juazeiro;BA;2019;17;3;76;1;0;97;84;68;55
29461197;ESCOLA MUNICIPAL DE EDUCACAO NELIA DE SOUZA COSTA;Juazeiro;BA;2019;40;16;125;3;3;187;122;121;56
29461219;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL LUZINETE DE OLIVEIRA;Juazeiro;BA;2019;7;4;41;0;0;52;124;151;223
29461227;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MANOEL ALVES MOTA;Juazeiro;BA;2019;8;4;100;0;0;112;97;119;104
29461235;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MARIA HOZANA NUNES;Juazeiro;BA;2019;40;7;147;1;0;195;96;118;19
29461243;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MARIA HELENA DA SILVA PEREIRA;Juazeiro;BA;2019;10;2;150;0;0;162;109;108;55
29461251;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PRIMAVERA;Juazeiro;BA;2019;7;0;81;0;0;88;64;67;43
29461340;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ANTONIO GUILHERMINO;Juazeiro;BA;2019;38;17;147;0;0;202;112;113;23
29461359;ESCOLA MUNICIPAL PAULO FREIRE;Juazeiro;BA;2019;13;17;32;4;0;66;54;61;49
29461367;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL LENI LOPES DE ARAUJO SANTOS;Juazeiro;BA;2019;1;2;12;0;0;15;109;132;226
29461375;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ADJALVA FERREIRA LIMA;Juazeiro;BA;2019;6;5;45;0;0;56;137;153;234
29463548;COLEGIO TABLEAU;Juazeiro;BA;2019;0;0;0;0;0;0;0;0;0
29464064;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ARLINDA ALVES VARJAO;Juazeiro;BA;2019;27;14;238;1;0;280;154;154;28
29464676;INSTITUTO EDUCACIONAL MOTRIZ;Juazeiro;BA;2019;15;3;29;0;0;47;31;22;6
29464790;IFBA - CAMPUS JUAZEIRO;Juazeiro;BA;2019;44;20;203;2;1;270;266;200;196
29467004;EE - COLEGIO ESTADUAL MISAEL AGUILAR SILVA;Juazeiro;BA;2019;18;11;147;3;0;179;169;180;170
29467152;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL LUANA DA SILVA NASCIMENTO;Juazeiro;BA;2019;13;1;244;0;0;258;133;132;7
29469104;ESCOLINHA CANTINHO DO SABER;Juazeiro;BA;2019;19;14;80;0;0;113;65;62;14
29469112;ESCOLA MUNICIPAL RURAL DE TEMPO INTEGRAL SAO JOSE;Juazeiro;BA;2019;34;6;83;0;0;123;117;100;94
29469120;ESCOLA MUNICIPAL PROFESSORA MAZZARELLO CAVALCANTI REIS DA ROCHA;Juazeiro;BA;2019;65;22;276;0;0;363;198;224;59
29469252;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PASTOR MANOEL MARQUES DE SOUZA;Juazeiro;BA;2019;34;11;156;1;0;202;102;102;2
29469309;ESPACO EDUCAR;Juazeiro;BA;2019;4;3;15;0;0;22;22;32;32
29469635;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MARIA FERREIRA DE SOUZA;Juazeiro;BA;2019;24;0;54;0;0;78;39;40;1
29470790;CENTRO EDUCACIONAL NOVA CONQUISTA;Juazeiro;BA;2019;49;7;50;0;0;106;62;65;21
29470811;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PREFEITO APRIGIO DUARTE;Juazeiro;BA;2019;10;1;161;0;0;172;96;98;22
29470820;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL BEATRIZ ANGELICA MOTA FERREIRA DA SILVA;Juazeiro;BA;2019;10;1;23;0;0;34;107;113;186
29473560;CEF - CENTRO DE EXCELENCIA EM FRUTICULTURA;Juazeiro;BA;2019;10;14;33;1;0;58;77;90;109
29473640;INSTITUTO EDUCACIONAL BAMBINI;Juazeiro;BA;2019;6;1;5;0;0;12;28;44;60
29473845;COLEGIO INTEGRACAO;Juazeiro;BA;2019;90;10;232;1;0;333;264;248;179
29476615;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA VANDA GUERRA;Juazeiro;BA;2019;0;0;0;0;0;0;0;0;0
29476623;ESCOLA MUNICIPAL PROFESSORA MARIA JULIA RODRIGUES TANURI;Juazeiro;BA;2019;0;0;0;0;0;0;0;0;0
29582628;CENTRO EDUCACIONAL MENTES BRILHANTES;Juazeiro;BA;2019;117;19;360;0;1;497;249;319;71
29677645;ESCOLA MONTEIRO LOBATO;Juazeiro;BA;2019;5;6;20;0;0;31;38;34;41
29678625;COLEGIO GIRASSOL;Juazeiro;BA;2019;4;0;22;0;0;26;38;50;62
29859808;EE - COLEGIO ESTADUAL OLAVO FERREIRA NETO - DIST DE MANICOBA;Juazeiro;BA;2019;15;2;111;1;0;129;242;186;299
29932777;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL CAIC MISAEL AGUILAR;Juazeiro;BA;2019;16;8;56;0;0;80;96;120;136
29024463;APAE ESCOLA MARIA ISABEL MESQUITA REIS;Juazeiro;BA;2021;14;2;66;2;1;85;72;111;98
29024498;COLEGIO SHALOM LTDA;Juazeiro;BA;2021;119;11;148;1;0;279;164;169;54
29024528;EE - COLEGIO DEMOCRATICO ESTADUAL PROFESSORA FLORENTINA ALVES DOS SANTOS - TEMPO INTEGRAL;Juazeiro;BA;2021;34;28;542;2;3;609;495;435;321
29024536;EE - COLEGIO ESTADUAL LOMANTO JUNIOR;Juazeiro;BA;2021;155;91;860;3;8;1117;1075;968;926
29024552;COLEGIO DOUTOR EDSON RIBEIRO;Juazeiro;BA;2021;66;11;137;3;0;217;151;145;79
29024579;EE - COLEGIO ESTADUAL RUI BARBOSA;Juazeiro;BA;2021;69;32;900;3;1;1005;689;655;339
29024587;ESCOLA MUNICIPAL PAULO VI;Juazeiro;BA;2021;78;35;389;0;0;502;272;297;67
29024595;COLEGIO VALE DO SAO FRANCISCO;Juazeiro;BA;2021;236;12;237;1;0;486;431;404;349
29024641;EE - CENTRO TERRITORIAL DE EDUCACAO PROFISSIONAL DO SERTAO DO SAO FRANCISCO;Juazeiro;BA;2021;55;42;910;4;3;1014;675;677;338
29024650;ESCOLA MUNICIPAL CAXANGA;Juazeiro;BA;2021;6;4;42;1;0;53;33;38;18
29024668;ESCOLA MUNICIPAL CENTRO SOCIAL URBANO AMERICO TANURI;Juazeiro;BA;2021;59;11;173;0;0;243;169;192;118
29024692;ESCOLA MUNICIPAL PROFESSORA CARMEN COSTA SANTOS;Juazeiro;BA;2021;74;47;481;3;0;605;369;394;158
29024714;ESC MUNICIPAL LUIS CURSINO DA FRANCA CARDOSO;Juazeiro;BA;2021;34;10;144;0;0;188;105;108;25
29024722;EE - COLEGIO ESTADUAL PEDRO RAYMUNDO MOREIRA REGO;Juazeiro;BA;2021;114;13;484;3;2;616;452;405;241
29024765;EE - COLEGIO ESTADUAL ANTONILIO DA FRANCA CARDOSO;Juazeiro;BA;2021;45;45;908;2;3;1003;622;656;275
29024803;EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM GESTAO E NEGOCIOS DO NORTE BAIANO;Juazeiro;BA;2021;61;42;578;0;3;684;528;237;81
29024811;ESC SITIO PICA PAU AMARELO;Juazeiro;BA;2021;1;1;33;0;0;35;41;30;36
29024838;ESCOLA MUNICIPAL PROFESSORA GUIOMAR LUSTOSA RODRIGUES;Juazeiro;BA;2021;48;71;473;0;5;597;275;342;20
29024846;EE - COLEGIO ESTADUAL AGOSTINHO MUNIZ - TABULEIRO;Juazeiro;BA;2021;23;19;518;3;0;563;391;460;288
29024862;EE - COLEGIO ESTADUAL CECILIO MATTOS;Juazeiro;BA;2021;47;34;991;16;3;1091;800;730;439
29024889;ESCOLA ARCO IRIS;Juazeiro;BA;2021;37;5;119;4;0;165;113;102;50
29024900;ESCOLA MUNICIPAL PROFESSORA CRENILDES LUIZ BRANDAO;Juazeiro;BA;2021;29;9;103;0;0;141;94;107;60
29024927;COLEGIO MUNICIPAL DOM AVELAR BRANDAO VILELA;Juazeiro;BA;2021;50;13;388;1;0;452;334;374;256
29024935;ESCOLA MUNICIPAL 02 DE JULHO;Juazeiro;BA;2021;81;28;571;4;2;686;375;424;113
29024943;ESCOLA MUNICIPAL PROFESSORA MARIA DE LOURDES DUARTE;Juazeiro;BA;2021;62;11;211;1;0;285;197;212;124
29024960;ESCOLA MUNICIPAL PROFESSORA HAYDEE FONSECA FALCAO;Juazeiro;BA;2021;48;14;320;1;0;383;261;310;188
29024978;ESCOLA MUNICIPAL PROFESSORA LEOPOLDINA LEAL;Juazeiro;BA;2021;52;48;315;2;0;417;265;238;86
29024986;ESCOLA MUNICIPAL PROFESSORA MARIA FRANCA PIRES;Juazeiro;BA;2021;56;12;233;0;0;301;147;404;250
29024994;ESCOLA MUNICIPAL 15 DE JULHO;Juazeiro;BA;2021;18;25;260;1;0;304;246;284;226
29025001;EE - COLEGIO ESTADUAL ROTARY CLUBE;Juazeiro;BA;2021;35;20;277;0;1;333;338;401;406
29025010;ESCOLA MUNICIPAL SANTO ANTONIO;Juazeiro;BA;2021;100;11;704;3;0;818;392;434;8
29025028;EE - COLEGIO DA POLICIA MILITAR - CPM ALFREDO VIANNA;Juazeiro;BA;2021;160;70;613;0;0;843;446;441;44
29025036;ESCOLA MUNICIPAL PROFª DINORAH ALBERNAZ MELO DA SILVA;Juazeiro;BA;2021;82;40;450;5;0;577;326;351;100
29025052;EE - COLEGIO ESTADUAL HILDETE LOMANTO;Juazeiro;BA;2021;65;33;371;6;0;475;327;311;163
29025060;EE - COLEGIO ESTADUAL JUTAHY MAGALHAES;Juazeiro;BA;2021;28;16;587;2;1;634;627;607;600
29025079;EE - COLEGIO ESTADUAL PROFESSOR PEDRO RAIMUNDO RODRIGUES REGO;Juazeiro;BA;2021;0;0;0;0;0;0;0;0;0
29025087;COLEGIO MUNICIPAL HELENA CELESTINO MAGALHAES;Juazeiro;BA;2021;74;39;501;4;1;619;460;487;328
29025117;EE - COLEGIO ESTADUAL DONA GUIOMAR BARRETO MEIRA;Juazeiro;BA;2021;20;7;472;0;4;503;549;538;584
29025168;ESCOLA MUNICIPAL JOCA DE SOUZA OLIVEIRA;Juazeiro;BA;2021;54;24;252;1;0;331;174;187;30
29025176;ESCOLA MUNICIPAL JUDITE LEAL COSTA;Juazeiro;BA;2021;41;14;194;3;1;253;119;180;46
29025184;ESCOLA MUNICIPAL LUDGERO DE SOUZA COSTA;Juazeiro;BA;2021;51;21;228;0;0;300;170;186;56
29025206;ESCOLA MUNICIPAL MANDACARU;Juazeiro;BA;2021;64;18;356;0;0;438;251;238;51
29025222;ESCOLA MUNICIPAL JOAO NEVES DE ALMEIDA;Juazeiro;BA;2021;9;14;33;0;0;56;38;25;7
29025230;ESCOLA MUNICIPAL MARIANO RODRIGUES DE SOUZA;Juazeiro;BA;2021;17;37;41;1;1;97;50;68;21
29025311;ESCOLA MUNICIPAL NOSSA SENHORA DAS GROTAS - SEDE;Juazeiro;BA;2021;35;12;139;0;1;187;102;141;56
29025338;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARIA SUELY MEDRADO ARAUJO;Juazeiro;BA;2021;1;1;35;0;0;37;66;89;118
29025346;ESCOLA MUNICIPAL CELSO CAVALCANTE DE CARVALHO;Juazeiro;BA;2021;23;4;172;1;3;203;249;266;312
29025362;ESCOLA MUNICIPAL PREFEITO APRIGIO DUARTE;Juazeiro;BA;2021;7;1;196;0;0;204;116;120;32
29025370;ESCOLA MUNICIPAL JOSE PADILHA DE SOUZA;Juazeiro;BA;2021;43;16;242;1;1;303;159;167;23
29025397;PROFESSORA TEREZINHA FERREIRA DE OLIVEIRA;Juazeiro;BA;2021;110;55;405;4;5;579;473;540;434
29025460;ESCOLA DO CISNE;Juazeiro;BA;2021;34;9;42;1;0;86;43;49;6
29025478;COLEGIO MUNICIPAL PROF PEDRO RAYMUNDO RODRIGUES REGO;Juazeiro;BA;2021;53;61;573;0;0;687;365;416;94
29025524;ESCOLA DA FUNDACAO JUAZEIRENSE PROMOCIONAL DO MENOR - PROMENOR;Juazeiro;BA;2021;15;3;152;0;0;170;98;133;61
29025575;ESCOLA MUNICIPAL PROFESSORA HELENA ARAUJO PINHEIRO;Juazeiro;BA;2021;43;15;197;1;0;256;110;172;26
29025583;ESCOLA MUNICIPAL DE JATOBA;Juazeiro;BA;2021;26;20;63;0;0;109;87;90;68
29025613;INSTITUTO DE EDUCACAO AMARAL PINHEIRO;Juazeiro;BA;2021;21;2;34;0;0;57;31;30;4
29025664;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DE ABOBORA;Juazeiro;BA;2021;0;0;0;0;0;0;0;0;0
29025672;ESCOLA MUNICIPAL MANOEL DE SOUZA BONFIM;Juazeiro;BA;2021;19;2;108;0;0;129;134;118;123
29025699;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL AMERICO TANURY - ABOBORA;Juazeiro;BA;2021;2;0;7;0;0;9;52;32;75
29025753;ESCOLA MUNICIPAL PROFESSORA GRACIOSA XAVIER RAMOS GOMES;Juazeiro;BA;2021;33;32;279;0;0;344;187;232;75
29025770;ESCOLA MUNICIPAL PROF MATILDE COSTA MEDRADO;Juazeiro;BA;2021;16;8;49;1;0;74;42;62;30
29025788;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL NOSSA SENHORA DAS GROTAS;Juazeiro;BA;2021;2;3;13;0;0;18;18;12;12
29025834;ESCOLA MUNICIPAL DE TEMPO INTEGRAL PEDRO DIAS;Juazeiro;BA;2021;3;0;40;0;0;43;39;25;21
29025842;ESC MUNICIPAL DE EDUCACAO INFANTIL AMELIA BORGES DE S MARTINS;Juazeiro;BA;2021;24;9;64;0;0;97;45;55;3
29025869;ESCOLA MUNICIPAL OSORIO TELES DE MENEZES;Juazeiro;BA;2021;18;5;63;0;0;86;41;54;9
29025907;ESCOLA MUNICIPAL BOM JESUS - NH I CURACA;Juazeiro;BA;2021;26;3;71;0;0;100;130;138;168
29025923;ESCOLA MUNICIPAL LINDAURA MARIA DE JESUS;Juazeiro;BA;2021;5;0;8;0;0;13;8;10;5
29025931;ESCOLA MUNICIPAL SAO SEBASTIAO;Juazeiro;BA;2021;1;1;24;0;0;26;26;28;28
29025958;ESCOLA MUNICIPAL NOSSA SENHORA RAINHA DOS ANJOS;Juazeiro;BA;2021;2;0;8;0;0;10;4;12;6
29025974;ESCOLA MUNICIPAL CORACAO DE JESUS - JUREMA VERMELHA;Juazeiro;BA;2021;8;3;89;0;0;100;49;51;0
29025982;ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS - ITAMOTINGA;Juazeiro;BA;2021;24;3;186;6;1;220;115;113;8
29026024;ESCOLA MUNICIPAL DOUTOR EDSON RIBEIRO;Juazeiro;BA;2021;8;24;50;0;0;82;57;61;36
29026105;ESCOLA MUNICIPAL NOSSA SENHORA DAS GROTAS - BOQUEIRAO;Juazeiro;BA;2021;4;3;30;1;2;40;31;20;11
29026113;ESCOLA MUNICIPAL ELISEU SANTOS;Juazeiro;BA;2021;14;1;74;0;1;90;91;105;106
29026130;ESCOLA MUNICIPAL 25 DE JULHO;Juazeiro;BA;2021;32;11;158;1;2;204;123;126;45
29026148;ESCOLA MUNICIPAL AMERICO TANURI - MANICOBA;Juazeiro;BA;2021;4;0;39;0;0;43;25;19;1
29026156;ESCOLA MUNICIPAL BOM JESUS - BARAUNA ITAMOTINGA;Juazeiro;BA;2021;3;0;37;0;0;40;15;26;1
29026164;ESCOLA MUNICIPAL CORACAO DE JESUS - SERRA DA MADEIRA;Juazeiro;BA;2021;2;0;56;0;0;58;24;34;0
29026199;ESCOLA MUNICIPAL EURIDICE RIBEIRO VIANA;Juazeiro;BA;2021;7;2;62;1;0;72;48;36;12
29026202;ESCOLA MUNICIPAL FAMILIA UNIDA;Juazeiro;BA;2021;1;2;44;0;0;47;16;32;1
29026261;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA JOANA RAMOS;Juazeiro;BA;2021;0;0;29;0;0;29;13;17;1
29026288;ESCOLA MUNICIPAL SANTA INES;Juazeiro;BA;2021;55;15;427;4;2;503;365;444;306
29026296;ESCOLA MUNICIPAL MANOEL LUIZ DA SILVA;Juazeiro;BA;2021;13;5;77;0;0;95;50;55;10
29026300;ESCOLA MUNICIPAL SANTA TEREZINHA - JAZIDA SETE;Juazeiro;BA;2021;6;3;71;0;0;80;52;59;31
29026350;ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS - MULUNGU;Juazeiro;BA;2021;0;1;17;0;0;18;14;19;15
29026377;ESCOLA MUNICIPAL SAO JOSE;Juazeiro;BA;2021;9;4;62;0;0;75;30;45;0
29026423;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL BOLIVAR SANTANA;Juazeiro;BA;2021;7;4;49;1;0;61;104;90;133
29026431;ESCOLA MUNICIPAL DE PONTAL;Juazeiro;BA;2021;5;4;170;0;0;179;105;124;50
29026440;ESCOLA MUNICIPAL MANOEL GOMES MARTINS;Juazeiro;BA;2021;2;1;44;1;1;49;40;50;41
29026482;ESCOLA MUNICIPAL ANTONIO FRANCISCO DE OLIVEIRA;Juazeiro;BA;2021;22;19;137;1;0;179;116;138;75
29026520;ESCOLA MUNICIPAL VEREADOR AMADEUS DAMASIO;Juazeiro;BA;2021;7;5;61;0;0;73;40;43;10
29026601;ESCOLA MUNICIPAL AMERICO TANURI - JUNCO;Juazeiro;BA;2021;1;4;19;0;0;24;15;24;15
29026628;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL HERBET MOUZE RODRIGUES;Juazeiro;BA;2021;0;0;55;0;0;55;35;40;20
29026636;ESCOLA MUNICIPAL JOSE DE AMORIM;Juazeiro;BA;2021;33;14;159;1;0;207;198;247;238
29026644;ESCOLA MUNICIPAL LUCIA CARMEM SOBREIRA;Juazeiro;BA;2021;4;1;27;0;0;32;36;32;36
29026652;ESCOLA MUNICIPAL MARIA DO CARMO SA NOGUEIRA;Juazeiro;BA;2021;1;1;21;0;0;23;14;11;2
